feature;variable;level;estimate;std.error;p.value;q.value;method
Mageeibacillus_indolicus;PAT_AGE;PAT_AGE;-0.079866204;0.059682184;0.181041133;0.359901047;LM_CLR
Lactobacillus_amylovorus;HTA_PRE_ECLAM;Yes;-0.571537612;0.42808464;0.182053241;0.361187792;LM_CLR
Escherichia_coli;CERCLAGE;Yes;0.371556263;0.278536998;0.182449003;0.361249026;LM_CLR
Ralstonia_insidiosa;HTA_PRE_ECLAM;Yes;0.553759676;0.417456487;0.184974915;0.365519293;LM_CLR
Enterococcus_faecalis;PAT_AGE;PAT_AGE;0.105968206;0.080269424;0.187009427;0.368803452;LM_CLR
Candida_dubliniensis;OUT_GROUP;C;-0.148710998;0.113052326;0.188606593;0.371213771;LM_CLR
Lawsonella_clevelandensis;OUT_GROUP;C;0.157463143;0.120219502;0.190482182;0.373959334;LM_CLR
Streptomyces_gancidicus;OUT_GROUP;C;-0.167897498;0.128259054;0.190757034;0.373959334;LM_CLR
Bacillus_cereus;HTA_PRE_ECLAM;Yes;0.207897205;0.159170509;0.191761081;0.375184724;LM_CLR
Enterobacter_hormaechei;OUT_GROUP;B;0.160653053;0.124153947;0.195849046;0.381993637;LM_CLR
Ralstonia_insidiosa;RCIU;Yes;0.377403656;0.291695203;0.196012896;0.381993637;LM_CLR
Stenotrophomonas_maltophilia;Type;SN;-0.081418757;0.063203121;0.197902357;0.38491814;LM_CLR
Bacteroides_fragilis;DIABET_GESTA;Yes;-0.096354432;0.074892266;0.198445188;0.38521713;LM_CLR
Bradyrhizobium_sp..BTAi1;RCIU;Yes;0.25129434;0.195615704;0.199180617;0.385888085;LM_CLR
Lactobacillus_helveticus;CERCLAGE;Yes;-0.412376432;0.321769837;0.200193146;0.387092215;LM_CLR
Ralstonia_pickettii;RCIU;Yes;0.297368851;0.234011218;0.204095669;0.393868835;LM_CLR
Acidaminococcus_sp..CAG.542;OUT_GROUP;C;-0.134609268;0.106530437;0.206614261;0.397593523;LM_CLR
Prevotella_intermedia;OUT_GROUP;C;0.119411102;0.094552982;0.206828954;0.397593523;LM_CLR
Lactobacillus_johnsonii;OUT_GROUP;B;-0.22722066;0.180600007;0.208524406;0.400075895;LM_CLR
Bacillus_cereus;BIL_INC_ATB;Yes;0.076446051;0.061217744;0.211959147;0.400246994;LM_CLR
Candida_maltosa;OUT_GROUP;C;-0.109799706;0.087961508;0.212156432;0.400246994;LM_CLR
Dialister_micraerophilus;HTA_PRE_ECLAM;Yes;0.424446149;0.338874654;0.210590589;0.400246994;LM_CLR
Ezakiella_coagulans;RCIU;Yes;-0.269860013;0.215998804;0.211742875;0.400246994;LM_CLR
Lactobacillus_gasseri;IMC;IMC;-0.112071038;0.089269487;0.209518318;0.400246994;LM_CLR
Salmonella_enterica;OUT_GROUP;C;0.14961077;0.119883909;0.212252194;0.400246994;LM_CLR
Streptococcus_agalactiae;OUT_GROUP;B;-0.254066262;0.20233793;0.209424319;0.400246994;LM_CLR
Streptococcus_agalactiae;RCIU;Yes;0.355633403;0.28365056;0.210126407;0.400246994;LM_CLR
Streptococcus_suis;OUT_GROUP;D;0.153832691;0.122955379;0.211082865;0.400246994;LM_CLR
Lactobacillus_paragasseri;BIL_INC_ATB;Yes;-0.221141228;0.17777959;0.213724803;0.402257709;LM_CLR
Lactobacillus_helveticus;OUT_GROUP;B;-0.274713235;0.221511406;0.215098488;0.404074959;LM_CLR
Ralstonia_pickettii;OUT_GROUP;D;0.204789676;0.16532849;0.215705338;0.404447508;LM_CLR
Lactobacillus_acidophilus;OUT_GROUP;B;-0.187971944;0.153417009;0.220669815;0.412973757;LM_CLR
Peptoniphilus_coxii;PAT_AGE;PAT_AGE;-0.053856437;0.044255845;0.223831846;0.418100995;LM_CLR
Bradyrhizobium_diazoefficiens;HTA_PRE_ECLAM;Yes;0.308045992;0.254947215;0.227171651;0.423191604;LM_CLR
Lactobacillus_kefiranofaciens;HTA_PRE_ECLAM;Yes;-0.502516264;0.416139498;0.227412054;0.423191604;LM_CLR
Anaerococcus_lactolyticus;PAT_AGE;PAT_AGE;-0.059289185;0.049296589;0.229288282;0.425085017;LM_CLR
Bradyrhizobium_erythrophlei;OUT_GROUP;B;0.107595594;0.089398575;0.228937619;0.425085017;LM_CLR
Proteus_mirabilis;DIABET_GESTA;Yes;-0.109408865;0.091231296;0.230627191;0.426768074;LM_CLR
Megasphaera_Veillonellaceae.bacterium.DNF00626;BIL_INC_ATB;Yes;-0.158719746;0.132656751;0.231701275;0.427955714;LM_CLR
Bradyrhizobium_erythrophlei;HTA_PRE_ECLAM;Yes;-0.210056623;0.175718877;0.23213625;0.427960684;LM_CLR
Dialister_micraerophilus;OUT_GROUP;B;-0.20214282;0.170004782;0.234597529;0.430412324;LM_CLR
Lactobacillus_gasseri;PAT_AGE;PAT_AGE;0.103919551;0.087493191;0.235122106;0.430412324;LM_CLR
Limosilactobacillus_reuteri;PAT_AGE;PAT_AGE;0.065506341;0.055160947;0.235205119;0.430412324;LM_CLR
Peptoniphilus_harei;PAT_AGE;PAT_AGE;-0.048632749;0.040867785;0.23424666;0.430412324;LM_CLR
Candida_tropicalis;HTA_PRE_ECLAM;Yes;-0.256367567;0.21606163;0.235645531;0.430422649;LM_CLR
Atopobium_deltae;DIABET_GESTA;Yes;-0.163304894;0.137841815;0.23631349;0.430847799;LM_CLR
Enterococcus_faecalis;OUT_GROUP;D;-0.281939621;0.239341062;0.238999654;0.434944224;LM_CLR
Candida_viswanathii;HTA_PRE_ECLAM;Yes;-0.263425167;0.224315986;0.240485241;0.43684475;LM_CLR
Levilactobacillus_spicheri;BIL_INC_ATB;Yes;0.092460503;0.078850585;0.241140777;0.437233276;LM_CLR
Ralstonia_insidiosa;DIABET_GESTA;Yes;0.21250051;0.18317488;0.246271466;0.445719838;LM_CLR
Fusobacterium_nucleatum;RCIU;Yes;-0.212684824;0.183919028;0.247708051;0.445874493;LM_CLR
Levilactobacillus_spicheri;RCIU;Yes;0.168102071;0.145272548;0.247411142;0.445874493;LM_CLR
Peptoniphilus_duerdenii;OUT_GROUP;B;0.164493988;0.142071719;0.247108009;0.445874493;LM_CLR
Lactobacillus_kitasatonis;DIABET_GESTA;Yes;0.182501013;0.158678701;0.250274218;0.449675999;LM_CLR
Lactobacillus_jensenii;PAT_AGE;PAT_AGE;-0.114037822;0.099446796;0.251680653;0.45138378;LM_CLR
Peptoniphilus_sp..HMSC062D09;OUT_GROUP;C;0.136284413;0.119542294;0.254466502;0.455554859;LM_CLR
Megasphaera_Veillonellaceae.bacterium.DNF00626;CERCLAGE;Yes;0.287117154;0.252537993;0.255760353;0.457044675;LM_CLR
Lactobacillus_gasseri;DIABET_GESTA;Yes;0.260665624;0.230021717;0.257300425;0.458968326;LM_CLR
Prevotella_nigrescens;PAT_AGE;PAT_AGE;0.030714646;0.02720915;0.259169583;0.46050441;LM_CLR
Prevotella_nigrescens;DIABET_GESTA;Yes;-0.081190576;0.071965987;0.259437967;0.46050441;LM_CLR
Trichomonas_vaginalis;BIL_INC_ATB;Yes;0.073388722;0.065064956;0.259557031;0.46050441;LM_CLR
Lactiplantibacillus_plantarum;CERCLAGE;Yes;0.203546417;0.181165997;0.261409365;0.462134413;LM_CLR
Lactobacillus_helveticus;HTA_PRE_ECLAM;Yes;-0.506061198;0.450007097;0.260962794;0.462134413;LM_CLR
Acidaminococcus_sp..CAG.542;HTA_PRE_ECLAM;Yes;-0.255641637;0.227987036;0.262383757;0.46303016;LM_CLR
Staphylococcus_hominis;BIL_INC_ATB;Yes;-0.133333421;0.119724338;0.265612513;0.467893929;LM_CLR
Anaerococcus_hydrogenalis;HTA_PRE_ECLAM;Yes;-0.288503065;0.259521769;0.266476959;0.468424168;LM_CLR
Ezakiella_coagulans;BIL_INC_ATB;Yes;-0.129136233;0.116261187;0.266859829;0.468424168;LM_CLR
Gardnerella_vaginalis;HTA_PRE_ECLAM;Yes;0.758625235;0.683960363;0.267540896;0.468788473;LM_CLR
Staphylococcus_aureus;HTA_PRE_ECLAM;Yes;-0.302077637;0.275218746;0.272613651;0.476833065;LM_CLR
Fusobacterium_nucleatum;BIL_INC_ATB;Yes;-0.108532031;0.099265417;0.274411981;0.478314766;LM_CLR
Lactiplantibacillus_plantarum;DIABET_GESTA;Yes;0.122729407;0.112252082;0.274427058;0.478314766;LM_CLR
Limosilactobacillus_fermentum;Type;SN;0.084286201;0.077197625;0.275168639;0.478660812;LM_CLR
Stenotrophomonas_maltophilia;OUT_GROUP;C;-0.100195139;0.09186209;0.275592589;0.478660812;LM_CLR
Mageeibacillus_indolicus;HTA_PRE_ECLAM;Yes;0.386569136;0.356245838;0.278053696;0.480406909;LM_CLR
Prevotella_buccalis;DIABET_GESTA;Yes;-0.161679217;0.148802274;0.27742005;0.480406909;LM_CLR
Streptococcus_agalactiae;PAT_AGE;PAT_AGE;0.073615897;0.067835011;0.278003495;0.480406909;LM_CLR
Bacillus_dafuensis;OUT_GROUP;C;-0.110609721;0.102510885;0.28079018;0.48344744;LM_CLR
Prevotella_timonensis;OUT_GROUP;B;0.21407616;0.198240975;0.280357289;0.48344744;LM_CLR
Finegoldia_magna;OUT_GROUP;C;0.152598629;0.142804764;0.285441118;0.490601921;LM_CLR
Bradyrhizobium_erythrophlei;PAT_AGE;PAT_AGE;0.03157503;0.029663832;0.287313292;0.492807301;LM_CLR
Delftia_acidovorans;RCIU;Yes;0.160221202;0.150648151;0.287719818;0.492807301;LM_CLR
Delftia_acidovorans;HTA_PRE_ECLAM;Yes;-0.225571956;0.213017365;0.289826273;0.494286992;LM_CLR
Gardnerella_piotii;OUT_GROUP;B;-0.277950309;0.262372567;0.289591376;0.494286992;LM_CLR
Ralstonia_insidiosa;OUT_GROUP;C;-0.201919139;0.190769392;0.290081558;0.494286992;LM_CLR
Ezakiella_coagulans;HTA_PRE_ECLAM;Yes;-0.323938602;0.307214628;0.29187421;0.49563545;LM_CLR
Lactiplantibacillus_plantarum;BIL_INC_ATB;Yes;-0.10118783;0.095944986;0.291758672;0.49563545;LM_CLR
Ralstonia_pickettii;DIABET_GESTA;Yes;0.154802778;0.147198278;0.293184749;0.497008393;LM_CLR
Candida_maltosa;RCIU;Yes;0.140122422;0.133626382;0.29454592;0.498462327;LM_CLR
Mageeibacillus_indolicus;BIL_INC_ATB;Yes;0.139659732;0.133869098;0.296996327;0.500974846;LM_CLR
Staphylococcus_hominis;RCIU;Yes;0.230798818;0.221236229;0.297042661;0.500974846;LM_CLR
Lactobacillus_crispatus;CERCLAGE;Yes;-0.601562467;0.578984397;0.298975773;0.503377577;LM_CLR
Candida_tropicalis;RCIU;Yes;0.157861219;0.153327637;0.303406731;0.509970566;LM_CLR
Lactobacillus_taiwanensis;CERCLAGE;Yes;0.21766977;0.21172071;0.30407912;0.510234455;LM_CLR
Pseudomonas_aeruginosa;PAT_AGE;PAT_AGE;0.039614845;0.038575304;0.304619806;0.510276832;LM_CLR
Gardnerella_piotii;CERCLAGE;Yes;0.387967239;0.380500472;0.308073512;0.514581383;LM_CLR
Streptomyces_griseorubens;PAT_AGE;PAT_AGE;0.050663499;0.049703583;0.308229051;0.514581383;LM_CLR
Enterococcus_faecium;IMC;IMC;-0.043522523;0.042792228;0.309307568;0.514650971;LM_CLR
Limosilactobacillus_vaginalis;CERCLAGE;Yes;0.36074702;0.355690626;0.310646385;0.514650971;LM_CLR
Mageeibacillus_indolicus;RCIU;Yes;-0.253445766;0.249644873;0.310166445;0.514650971;LM_CLR
Proteus_mirabilis;OUT_GROUP;C;0.096475008;0.095165173;0.31086998;0.514650971;LM_CLR
Pseudomonas_aeruginosa;HTA_PRE_ECLAM;Yes;-0.231073784;0.227426306;0.309798453;0.514650971;LM_CLR
Streptococcus_anginosus;OUT_GROUP;B;0.193238378;0.192081429;0.314554563;0.519881498;LM_CLR
Anaerococcus_hydrogenalis;OUT_GROUP;D;-0.131099903;0.130455851;0.315086577;0.519892853;LM_CLR
Streptomyces_gancidicus;RCIU;Yes;0.194001842;0.194969401;0.319903447;0.526962417;LM_CLR
Anaerococcus_hydrogenalis;OUT_GROUP;C;0.118713417;0.120529019;0.324821077;0.534174197;LM_CLR
Peptoniphilus_sp..SAHP1;CERCLAGE;Yes;0.222556447;0.226589345;0.326175047;0.535511271;LM_CLR
Mageeibacillus_indolicus;OUT_GROUP;D;-0.172890068;0.176321084;0.326971773;0.535560288;LM_CLR
Streptomyces_caelestis;OUT_GROUP;C;-0.120119862;0.12257506;0.327286843;0.535560288;LM_CLR
Aerococcus_christensenii;HTA_PRE_ECLAM;Yes;0.414642917;0.425048996;0.329468063;0.538239905;LM_CLR
Bradyrhizobium_sp..BTAi1;DIABET_GESTA;Yes;0.119649887;0.123191984;0.331622456;0.540670208;LM_CLR
Limosilactobacillus_reuteri;CERCLAGE;Yes;-0.228438278;0.235689561;0.332594098;0.540670208;LM_CLR
Prevotella_buccalis;HTA_PRE_ECLAM;Yes;0.324356495;0.334498707;0.332381585;0.540670208;LM_CLR
Limosilactobacillus_reuteri;HTA_PRE_ECLAM;Yes;0.316509519;0.329409047;0.336798094;0.545437818;LM_CLR
Salmonella_enterica;IMC;IMC;0.043062756;0.044769228;0.336263902;0.545437818;LM_CLR
Trichomonas_vaginalis;OUT_GROUP;C;-0.075619808;0.078756973;0.337179742;0.545437818;LM_CLR
Candida_maltosa;BIL_INC_ATB;Yes;0.069601762;0.072628509;0.338056835;0.545964545;LM_CLR
Peptoniphilus_duerdenii;PAT_AGE;PAT_AGE;-0.045348232;0.047438511;0.339265161;0.547023631;LM_CLR
Streptococcus_pneumoniae;HTA_PRE_ECLAM;Yes;-0.215657962;0.225975325;0.340114428;0.547501275;LM_CLR
Pseudomonas_sp..ERMR1.02;OUT_GROUP;C;-0.100527366;0.106989098;0.347598701;0.558640769;LM_CLR
Ezakiella_coagulans;OUT_GROUP;D;-0.14388399;0.153420525;0.348477178;0.559109668;LM_CLR
Lactobacillus_kitasatonis;BIL_INC_ATB;Yes;-0.1265844;0.135126861;0.349019975;0.559109668;LM_CLR
Candida_albicans;OUT_GROUP;B;-0.145346452;0.15565687;0.350580688;0.560289766;LM_CLR
Candida_albicans;OUT_GROUP;C;-0.133259492;0.142851366;0.351076669;0.560289766;LM_CLR
Limosilactobacillus_vaginalis;IMC;IMC;-0.078843895;0.084690441;0.352020439;0.560289766;LM_CLR
Streptomyces_gancidicus;HTA_PRE_ECLAM;Yes;-0.255619106;0.274527839;0.351978952;0.560289766;LM_CLR
Stenotrophomonas_maltophilia;IMC;IMC;-0.031746417;0.034271127;0.354428416;0.563216905;LM_CLR
Lactobacillus_amylovorus;DIABET_GESTA;Yes;0.173796165;0.188001699;0.355407332;0.563867401;LM_CLR
Finegoldia_magna;CERCLAGE;Yes;0.202411348;0.220140482;0.358016562;0.567098235;LM_CLR
Lactobacillus_paragasseri;RCIU;Yes;0.304445742;0.332011318;0.35930506;0.567323779;LM_CLR
Peptoniphilus_sp..SAHP1;PAT_AGE;PAT_AGE;-0.048930549;0.053330927;0.359041233;0.567323779;LM_CLR
Limosilactobacillus_reuteri;RCIU;Yes;0.20680686;0.230745249;0.370265;0.583698009;LM_CLR
Megasphaera_Veillonellaceae.bacterium.DNF00626;OUT_GROUP;C;0.145056134;0.162457837;0.372061707;0.585597917;LM_CLR
Anaerococcus_lactolyticus;OUT_GROUP;D;0.130435017;0.14658294;0.373692849;0.586300983;LM_CLR
Peptoniphilus_duerdenii;HTA_PRE_ECLAM;Yes;-0.250798261;0.281814865;0.3736564;0.586300983;LM_CLR
Citrobacter_freundii;CERCLAGE;Yes;-0.154203413;0.174482701;0.376974368;0.590513646;LM_CLR
Gardnerella_vaginalis;CERCLAGE;Yes;0.431634729;0.489057262;0.377604321;0.590565999;LM_CLR
Candida_dubliniensis;RCIU;Yes;0.150647986;0.171789337;0.380683055;0.594441994;LM_CLR
Lactobacillus_kefiranofaciens;CERCLAGE;Yes;-0.259144775;0.297502886;0.383862099;0.597521191;LM_CLR
Peptoniphilus_lacrimalis;OUT_GROUP;D;0.125111867;0.143454106;0.38326935;0.597521191;LM_CLR
Lactobacillus_acidophilus;DIABET_GESTA;Yes;0.118011781;0.136151434;0.386209181;0.600230909;LM_CLR
Ezakiella_coagulans;PAT_AGE;PAT_AGE;-0.044438996;0.051661257;0.389825432;0.604901533;LM_CLR
Escherichia_coli;RCIU;Yes;-0.233368959;0.274518345;0.395414933;0.612614685;LM_CLR
Mageeibacillus_indolicus;OUT_GROUP;B;-0.150073597;0.176916028;0.396412852;0.612977649;LM_CLR
Trichomonas_vaginalis;OUT_GROUP;D;0.072732381;0.085821789;0.396887548;0.612977649;LM_CLR
Bradyrhizobium_diazoefficiens;DIABET_GESTA;Yes;0.095622793;0.113289801;0.398785281;0.61399289;LM_CLR
Ralstonia_pickettii;HTA_PRE_ECLAM;Yes;0.281987314;0.333885634;0.398555895;0.61399289;LM_CLR
Anaerococcus_prevotii;RCIU;Yes;-0.134768698;0.160912638;0.402439509;0.616942325;LM_CLR
Bacillus_cereus;RCIU;Yes;0.094401408;0.112743086;0.402570447;0.616942325;LM_CLR
Peptoniphilus_sp..SAHP1;OUT_GROUP;C;0.123000961;0.146820968;0.402305302;0.616942325;LM_CLR
Bacteroides_fragilis;OUT_GROUP;B;-0.071673812;0.085945533;0.404432627;0.618763288;LM_CLR
Prevotella_intermedia;DIABET_GESTA;Yes;-0.075479296;0.09061715;0.405008698;0.618763288;LM_CLR
Lactobacillus_iners;OUT_GROUP;B;0.296793692;0.358903142;0.408394753;0.622975047;LM_CLR
Lactobacillus_iners;HTA_PRE_ECLAM;Yes;0.604225894;0.731731877;0.409081974;0.623063315;LM_CLR
Gardnerella_piotii;HTA_PRE_ECLAM;Yes;0.436484138;0.532061298;0.412141292;0.625797361;LM_CLR
Streptomyces_griseorubens;DIABET_GESTA;Yes;0.108044333;0.131614772;0.411828859;0.625797361;LM_CLR
Bradyrhizobium_diazoefficiens;CERCLAGE;Yes;-0.148344591;0.182719692;0.417018684;0.632233533;LM_CLR
Fusobacterium_nucleatum;PAT_AGE;PAT_AGE;-0.035584675;0.04400241;0.418821742;0.633996214;LM_CLR
Limosilactobacillus_coleohominis;DIABET_GESTA;Yes;0.140083335;0.174051971;0.421042472;0.636384805;LM_CLR
Pseudomonas_aeruginosa;IMC;IMC;-0.031837453;0.039629522;0.421885975;0.636687675;LM_CLR
Bacteroides_fragilis;RCIU;Yes;-0.094986207;0.118411206;0.422588026;0.636776477;LM_CLR
Escherichia_coli;IMC;IMC;0.053902513;0.067429241;0.424193158;0.637092025;LM_CLR
Lactobacillus_jensenii;RCIU;Yes;0.333068504;0.416181669;0.423667141;0.637092025;LM_CLR
Staphylococcus_epidermidis;HTA_PRE_ECLAM;Yes;0.272836689;0.341681239;0.424728017;0.637092025;LM_CLR
Lactobacillus_kefiranofaciens;PAT_AGE;PAT_AGE;0.054933733;0.069477498;0.429264238;0.642922232;LM_CLR
Peptoniphilus_harei;OUT_GROUP;B;0.097114747;0.12304526;0.430075913;0.643164885;LM_CLR
Streptococcus_pyogenes;PAT_AGE;PAT_AGE;-0.03772543;0.048001061;0.432038595;0.645125504;LM_CLR
Anaerococcus_lactolyticus;HTA_PRE_ECLAM;Yes;-0.229289735;0.29282853;0.433753081;0.646568596;LM_CLR
Porphyromonas_sp..oral.taxon.278;OUT_GROUP;C;-0.090458057;0.11566302;0.434311228;0.646568596;LM_CLR
Gardnerella_piotii;DIABET_GESTA;Yes;0.182218571;0.23378763;0.435853998;0.647891078;LM_CLR
Gardnerella_vaginalis;OUT_GROUP;B;-0.261972383;0.33669769;0.436648339;0.648098734;LM_CLR
Prevotella_colorans;DIABET_GESTA;Yes;-0.115514991;0.148902745;0.43800573;0.649140228;LM_CLR
Anaerococcus_lactolyticus;CERCLAGE;Yes;0.161901855;0.209816383;0.440461772;0.649422805;LM_CLR
Gardnerella_leopoldii;BIL_INC_ATB;Yes;0.165632209;0.213990201;0.439040912;0.649422805;LM_CLR
Staphylococcus_hominis;HTA_PRE_ECLAM;Yes;0.241546149;0.313216655;0.440755517;0.649422805;LM_CLR
Streptococcus_suis;CERCLAGE;Yes;0.135574193;0.175833797;0.440820328;0.649422805;LM_CLR
Prevotella_intermedia;IMC;IMC;0.027046842;0.035185104;0.44219252;0.650476367;LM_CLR
Lactobacillus_crispatus;PAT_AGE;PAT_AGE;-0.102739563;0.135046054;0.44691156;0.654514387;LM_CLR
Levilactobacillus_spicheri;OUT_GROUP;C;-0.07277366;0.095656752;0.446920935;0.654514387;LM_CLR
Streptococcus_anginosus;OUT_GROUP;D;-0.145320302;0.190780771;0.446347256;0.654514387;LM_CLR
Ezakiella_coagulans;CERCLAGE;Yes;0.165154451;0.220059311;0.453084507;0.660609222;LM_CLR
Peptoniphilus_lacrimalis;HTA_PRE_ECLAM;Yes;0.215010953;0.28632478;0.452822024;0.660609222;LM_CLR
Prevotella_nigrescens;OUT_GROUP;C;0.056225237;0.074824418;0.452530666;0.660609222;LM_CLR
Bacillus_dafuensis;RCIU;Yes;0.116104754;0.155814506;0.456315979;0.662738313;LM_CLR
Peptoniphilus_coxii;OUT_GROUP;B;0.09905335;0.133206704;0.457222493;0.662738313;LM_CLR
Peptoniphilus_coxii;OUT_GROUP;C;0.090612289;0.121838204;0.457175489;0.662738313;LM_CLR
Staphylococcus_aureus;IMC;IMC;-0.035743292;0.048064618;0.457218077;0.662738313;LM_CLR
Megasphaera_Veillonellaceae.bacterium.DNF00626;OUT_GROUP;B;0.129771173;0.175355944;0.4593832;0.664896737;LM_CLR
Enterobacter_hormaechei;CERCLAGE;Yes;-0.12718674;0.17323009;0.462946446;0.666795687;LM_CLR
Gardnerella_leopoldii;OUT_GROUP;B;-0.206827649;0.281882427;0.463218834;0.666795687;LM_CLR
Peptoniphilus_duerdenii;BIL_INC_ATB;Yes;-0.078579137;0.106856346;0.462227551;0.666795687;LM_CLR
Pseudomonas_aeruginosa;BIL_INC_ATB;Yes;-0.064189117;0.087515226;0.463389326;0.666795687;LM_CLR
Lactobacillus_jensenii;Type;SN;-0.080357538;0.110164545;0.466024431;0.669614204;LM_CLR
Bradyrhizobium_macuxiense;RCIU;Yes;0.097481419;0.133934392;0.46683782;0.669810785;LM_CLR
Bradyrhizobium_sp..BTAi1;HTA_PRE_ECLAM;Yes;0.20177026;0.278535874;0.468981068;0.671912094;LM_CLR
Bradyrhizobium_diazoefficiens;RCIU;Yes;0.129781602;0.179575154;0.469982568;0.672373905;LM_CLR
Streptomyces_caelestis;RCIU;Yes;0.134109162;0.186336054;0.471827004;0.674038578;LM_CLR
Lactobacillus_johnsonii;RCIU;Yes;0.179634348;0.254338523;0.48012603;0.681070843;LM_CLR
Lawsonella_clevelandensis;RCIU;Yes;-0.128886111;0.182509536;0.480189342;0.681070843;LM_CLR
Peptoniphilus_harei;DIABET_GESTA;Yes;-0.076189102;0.107836722;0.479976931;0.681070843;LM_CLR
Prevotella_colorans;HTA_PRE_ECLAM;Yes;0.237820249;0.335864238;0.479012849;0.681070843;LM_CLR
Streptococcus_suis;OUT_GROUP;B;-0.087538681;0.123931043;0.48007341;0.681070843;LM_CLR
Enterobacter_hormaechei;HTA_PRE_ECLAM;Yes;0.169998837;0.241379605;0.481378558;0.681780791;LM_CLR
Aerococcus_christensenii;RCIU;Yes;-0.208023025;0.297447254;0.484436992;0.685132317;LM_CLR
Lactobacillus_johnsonii;CERCLAGE;Yes;0.180081343;0.259576018;0.487950561;0.687156551;LM_CLR
Megasphaera_Veillonellaceae.bacterium.DNF00626;DIABET_GESTA;Yes;-0.108142483;0.155582455;0.487113074;0.687156551;LM_CLR
Salmonella_enterica;RCIU;Yes;-0.126510548;0.182074103;0.487274846;0.687156551;LM_CLR
Limosilactobacillus_coleohominis;RCIU;Yes;0.191914695;0.277195923;0.488830707;0.687418181;LM_CLR
Peptoniphilus_sp..SAHP1;OUT_GROUP;B;0.110633946;0.160585814;0.490959322;0.689432239;LM_CLR
Streptococcus_pneumoniae;CERCLAGE;Yes;-0.111266539;0.162368086;0.493308392;0.691749728;LM_CLR
Streptococcus_anginosus;HTA_PRE_ECLAM;Yes;0.260701046;0.381542825;0.494543698;0.692501076;LM_CLR
Peptoniphilus_lacrimalis;DIABET_GESTA;Yes;-0.086691543;0.127138655;0.495430274;0.692762672;LM_CLR
Enterococcus_faecium;OUT_GROUP;C;0.077466095;0.114419288;0.498512568;0.696089481;LM_CLR
Enterococcus_faecium;HTA_PRE_ECLAM;Yes;-0.164842615;0.245112206;0.501390817;0.699122407;LM_CLR
Klebsiella_pneumoniae;DIABET_GESTA;Yes;-0.094290133;0.141405877;0.505004891;0.703171367;LM_CLR
Streptococcus_pyogenes;OUT_GROUP;D;-0.09505494;0.142829298;0.505822243;0.703320253;LM_CLR
Aerococcus_christensenii;OUT_GROUP;D;-0.139079397;0.209468308;0.506811747;0.703707755;LM_CLR
Lactobacillus_taiwanensis;RCIU;Yes;0.136419629;0.207596353;0.511195587;0.708800604;LM_CLR
Acidaminococcus_sp..CAG.542;RCIU;Yes;0.10592571;0.161954537;0.513196628;0.710555471;LM_CLR
Lactobacillus_crispatus;DIABET_GESTA;Yes;0.231547642;0.354624876;0.513896684;0.710555471;LM_CLR
Citrobacter_freundii;DIABET_GESTA;Yes;-0.070821767;0.109152244;0.516545389;0.713221667;LM_CLR
Streptomyces_griseorubens;HTA_PRE_ECLAM;Yes;-0.189264839;0.292330081;0.517464282;0.71349532;LM_CLR
Lactobacillus_kefiranofaciens;DIABET_GESTA;Yes;0.117839232;0.182555012;0.518703111;0.714208734;LM_CLR
Peptoniphilus_sp..SAHP1;DIABET_GESTA;Yes;0.089868925;0.140725687;0.523175832;0.719366769;LM_CLR
Fusobacterium_nucleatum;OUT_GROUP;C;0.076835625;0.121141967;0.526010804;0.722261715;LM_CLR
Gardnerella_leopoldii;OUT_GROUP;D;0.177893231;0.281147204;0.526995718;0.722611857;LM_CLR
Lactobacillus_crispatus;HTA_PRE_ECLAM;Yes;-0.509856916;0.810247525;0.529275563;0.724359532;LM_CLR
Streptococcus_pneumoniae;RCIU;Yes;0.100934921;0.160573744;0.529733638;0.724359532;LM_CLR
Lactobacillus_hominis;BIL_INC_ATB;Yes;0.073533097;0.117605498;0.53190069;0.725319123;LM_CLR
Streptococcus_pyogenes;DIABET_GESTA;Yes;0.079250884;0.126567289;0.531309579;0.725319123;LM_CLR
Ezakiella_coagulans;OUT_GROUP;C;0.088576589;0.142179957;0.533391025;0.725770403;LM_CLR
Lactobacillus_taiwanensis;DIABET_GESTA;Yes;0.081367436;0.130707328;0.533697831;0.725770403;LM_CLR
Limosilactobacillus_coleohominis;OUT_GROUP;B;0.120161009;0.194899119;0.537635995;0.730122956;LM_CLR
Prevotella_bivia;DIABET_GESTA;Yes;-0.116237882;0.189359017;0.539408481;0.731526571;LM_CLR
Limosilactobacillus_reuteri;DIABET_GESTA;Yes;0.088469462;0.145098102;0.542140231;0.733222444;LM_CLR
Staphylococcus_aureus;RCIU;Yes;0.119261041;0.195239643;0.541413138;0.733222444;LM_CLR
Anaerococcus_hydrogenalis;OUT_GROUP;B;0.079565538;0.13173511;0.545939941;0.73335216;LM_CLR
Candida_viswanathii;RCIU;Yes;0.096245414;0.159151186;0.545454187;0.73335216;LM_CLR
Lawsonella_clevelandensis;DIABET_GESTA;Yes;-0.069770844;0.115362998;0.545410699;0.73335216;LM_CLR
Limosilactobacillus_vaginalis;DIABET_GESTA;Yes;0.132480099;0.218239268;0.543915496;0.73335216;LM_CLR
Peptoniphilus_sp..SAHP1;OUT_GROUP;D;0.09671589;0.15896301;0.543001778;0.73335216;LM_CLR
Atopobium_deltae;OUT_GROUP;B;-0.091779935;0.155484758;0.555084962;0.744626169;LM_CLR
